Service Code;Service Name;Role;Region;2024 Q1;2024 Q2;2024 Q3;2024 Q4;2025 Q1;2025 Q2;2025 Q3;2025 Q4;2026 Q1;2026 Q2;2026 Q3;2026 Q4;Info
DB1701;CSU;CTAM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;CTAM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;CTAM;LAM;15.5;19.2;19.8;19.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;CTAM;LAM;9.5;9.5;10.3;8.7;-13.6;-14.9;-15.1;-16.4;-17.8;-18.5;-18.4;-19.2;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;CTAM;LAM;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;CTAM;LAM;258.3;197.9;208.4;178.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;IOS;LAM;3.3;3.3;3.3;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;IOS;LAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Registered Headcount - FTEs
DB1701;CSU;IOS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;IOS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;IOS;LAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Total In-House Workforce - FTEs
DB1701;CSU;IOS;LAM;-0.3;-0.3;-0.3;-0.3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;IOS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;IOS;LAM;90.9;90.9;90.9;90.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1701;CSU;IOS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;IOS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;IOS;LAM;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;IOS;LAM;-0.3;-0.3;-0.3;-0.3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;IOS;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;IOS;LAM;90.9;90.9;90.9;90.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;LSPM;LAM;4.2;4.2;4.2;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;LSPM;LAM;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;Registered Headcount - FTEs
DB1701;CSU;LSPM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;LSPM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;LSPM;LAM;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;Total In-House Workforce - FTEs
DB1701;CSU;LSPM;LAM;-0.6;-0.6;-0.6;-0.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;LSPM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;LSPM;LAM;85.7;85.7;85.7;85.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1701;CSU;LSPM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;LSPM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;LSPM;LAM;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;LSPM;LAM;-0.6;-0.6;-0.6;-0.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;LSPM;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;LSPM;LAM;85.7;85.7;85.7;85.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;MDA;LAM;15.3;17.0;17.8;17.2;17.5;18.0;17.8;17.4;16.7;16.2;15.6;14.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;MDA;LAM;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;Registered Headcount - FTEs
DB1701;CSU;MDA;LAM;3.6;3.6;3.6;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;MDA;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;MDA;LAM;9.9;9.9;9.9;9.9;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;Total In-House Workforce - FTEs
DB1701;CSU;MDA;LAM;-5.4;-7.1;-7.9;-7.3;-11.2;-11.7;-11.5;-11.1;-10.4;-9.9;-9.3;-7.7;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;MDA;LAM;36.4;36.4;36.4;36.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;MDA;LAM;64.7;58.2;55.6;57.6;36.0;35.0;35.4;36.2;37.7;38.9;40.4;45.0;In House Coverage %
DB1701;CSU;MDA;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;MDA;LAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;MDA;LAM;9.9;9.9;9.9;9.9;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;MDA;LAM;-5.4;-7.1;-7.9;-7.3;-11.2;-11.7;-11.5;-11.1;-10.4;-9.9;-9.3;-7.7;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;MDA;LAM;36.4;36.4;36.4;36.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;MDA;LAM;64.7;58.2;55.6;57.6;36.0;35.0;35.4;36.2;37.7;38.9;40.4;45.0;In House Coverage % with TOPS
DB1701;CSU;ALL;NAM;316.3;348.0;382.0;380.6;376.9;405.5;425.5;447.6;429.2;437.2;432.5;442.1;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;ALL;NAM;57.2;59.3;62.8;62.8;61.1;61.1;61.1;61.1;61.1;61.1;61.1;61.1;Registered Headcount - FTEs
DB1701;CSU;ALL;NAM;161.0;162.7;164.6;164.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;ALL;NAM;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;ALL;NAM;218.8;222.0;227.4;227.4;61.1;61.1;61.1;61.1;61.1;61.1;61.1;61.1;Total In-House Workforce - FTEs
DB1701;CSU;ALL;NAM;-97.5;-126.0;-154.6;-153.2;-315.8;-344.4;-364.4;-386.5;-368.1;-376.1;-371.4;-381.0;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;ALL;NAM;73.9;73.3;72.4;72.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;ALL;NAM;69.2;63.8;59.5;59.7;16.2;15.1;14.4;13.7;14.2;14.0;14.1;13.8;In House Coverage %
DB1701;CSU;ALL;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;ALL;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;ALL;NAM;218.8;222.0;227.4;227.4;61.1;61.1;61.1;61.1;61.1;61.1;61.1;61.1;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;ALL;NAM;-97.5;-126.0;-154.6;-153.2;-315.8;-344.4;-364.4;-386.5;-368.1;-376.1;-371.4;-381.0;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;ALL;NAM;73.9;73.3;72.4;72.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;ALL;NAM;69.2;63.8;59.5;59.7;16.2;15.1;14.4;13.7;14.2;14.0;14.1;13.8;In House Coverage % with TOPS
DB1701;CSU;CPA;NAM;48.2;56.5;65.1;63.2;59.7;67.3;73.5;78.5;74.4;76.4;75.1;77.1;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;CPA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
DB1701;CSU;CPA;NAM;34.8;33.7;33.3;33.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;CPA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;CPA;NAM;34.8;33.7;33.3;33.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
DB1701;CSU;CPA;NAM;-13.4;-22.8;-31.8;-29.9;-59.7;-67.3;-73.5;-78.5;-74.4;-76.4;-75.1;-77.1;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;CPA;NAM;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;CPA;NAM;72.2;59.6;51.2;52.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1701;CSU;CPA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;CPA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;CPA;NAM;34.8;33.7;33.3;33.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;CPA;NAM;-13.4;-22.8;-31.8;-29.9;-59.7;-67.3;-73.5;-78.5;-74.4;-76.4;-75.1;-77.1;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;CPA;NAM;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;CPA;NAM;72.2;59.6;51.2;52.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;CPL;NAM;91.4;95.3;100.6;97.7;99.0;100.2;101.5;102.4;102.0;100.5;100.5;101.1;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;CPL;NAM;43.8;45.4;48.6;48.6;46.8;46.8;46.8;46.8;46.8;46.8;46.8;46.8;Registered Headcount - FTEs
DB1701;CSU;CPL;NAM;35.7;40.1;43.2;43.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;CPL;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;CPL;NAM;79.5;85.5;91.8;91.8;46.8;46.8;46.8;46.8;46.8;46.8;46.8;46.8;Total In-House Workforce - FTEs
DB1701;CSU;CPL;NAM;-11.9;-9.8;-8.8;-5.9;-52.2;-53.4;-54.7;-55.6;-55.2;-53.7;-53.7;-54.3;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;CPL;NAM;44.9;46.9;47.1;47.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;CPL;NAM;87.0;89.7;91.3;94.0;47.3;46.7;46.1;45.7;45.9;46.6;46.6;46.3;In House Coverage %
DB1701;CSU;CPL;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;CPL;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;CPL;NAM;79.5;85.5;91.8;91.8;46.8;46.8;46.8;46.8;46.8;46.8;46.8;46.8;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;CPL;NAM;-11.9;-9.8;-8.8;-5.9;-52.2;-53.4;-54.7;-55.6;-55.2;-53.7;-53.7;-54.3;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;CPL;NAM;44.9;46.9;47.1;47.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;CPL;NAM;87.0;89.7;91.3;94.0;47.3;46.7;46.1;45.7;45.9;46.6;46.6;46.3;In House Coverage % with TOPS
DB1701;CSU;CRA;NAM;149.1;167.2;186.2;189.3;197.0;214.4;226.4;241.6;226.8;233.5;229.9;236.9;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;CRA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
DB1701;CSU;CRA;NAM;90.0;88.2;87.4;87.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;CRA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;CRA;NAM;90.0;88.2;87.4;87.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
DB1701;CSU;CRA;NAM;-59.1;-79.0;-98.8;-101.9;-197.0;-214.4;-226.4;-241.6;-226.8;-233.5;-229.9;-236.9;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;CRA;NAM;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;CRA;NAM;60.4;52.8;46.9;46.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1701;CSU;CRA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;CRA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;CRA;NAM;90.0;88.2;87.4;87.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;CRA;NAM;-59.1;-79.0;-98.8;-101.9;-197.0;-214.4;-226.4;-241.6;-226.8;-233.5;-229.9;-236.9;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;CRA;NAM;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;CRA;NAM;60.4;52.8;46.9;46.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;CSO;NAM;2.3;2.7;2.9;3.3;4.5;5.7;6.4;7.2;7.6;8.3;8.7;9.3;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
DB1701;CSU;CSO;NAM;-2.3;-2.7;-2.9;-3.3;-4.5;-5.7;-6.4;-7.2;-7.6;-8.3;-8.7;-9.3;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;CSO;NAM;-2.3;-2.7;-2.9;-3.3;-4.5;-5.7;-6.4;-7.2;-7.6;-8.3;-8.7;-9.3;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;CSO;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;CTAM;NAM;0.3;0.8;1.0;1.2;1.1;1.5;1.6;1.9;2.5;2.6;2.5;2.6;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Registered Headcount - FTEs
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs
DB1701;CSU;CTAM;NAM;-0.3;-0.8;-1.0;-1.2;-1.1;-1.5;-1.6;-1.9;-2.5;-2.6;-2.5;-2.6;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;CTAM;NAM;-0.3;-0.8;-1.0;-1.2;-1.1;-1.5;-1.6;-1.9;-2.5;-2.6;-2.5;-2.6;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;CTAM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;IOS;NAM;1.7;1.7;1.7;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;IOS;NAM;0.7;0.7;0.7;0.7;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;Registered Headcount - FTEs
DB1701;CSU;IOS;NAM;0.5;0.7;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;IOS;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;IOS;NAM;1.2;1.4;1.4;1.4;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;Total In-House Workforce - FTEs
DB1701;CSU;IOS;NAM;-0.5;-0.3;-0.3;-0.2;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;IOS;NAM;41.7;50.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;IOS;NAM;70.6;82.4;82.4;87.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1701;CSU;IOS;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;IOS;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;IOS;NAM;1.2;1.4;1.4;1.4;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;IOS;NAM;-0.5;-0.3;-0.3;-0.2;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;IOS;NAM;41.7;50.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;IOS;NAM;70.6;82.4;82.4;87.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;LSPM;NAM;9.0;9.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;LSPM;NAM;8.1;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;Registered Headcount - FTEs
DB1701;CSU;LSPM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;LSPM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;LSPM;NAM;8.1;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;Total In-House Workforce - FTEs
DB1701;CSU;LSPM;NAM;-0.9;-1.8;-1.8;-1.8;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;LSPM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;LSPM;NAM;90.0;80.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage %
DB1701;CSU;LSPM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;LSPM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
DB1701;CSU;LSPM;NAM;8.1;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;Total In-House Workforce - FTEs with TOPs
DB1701;CSU;LSPM;NAM;-0.9;-1.8;-1.8;-1.8;7.2;7.2;7.2;7.2;7.2;7.2;7.2;7.2;Gap In-House - FTEs  (Workforce vs Workload) with TOPS
DB1701;CSU;LSPM;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility % with TOPS
DB1701;CSU;LSPM;NAM;90.0;80.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;In House Coverage % with TOPS
DB1701;CSU;MDA;NAM;14.3;14.8;15.5;15.3;15.6;16.4;16.1;16.0;15.9;15.9;15.8;15.1;In-House Workload - Total FTEs - after PRP & Approved+Not Approved
DB1701;CSU;MDA;NAM;4.6;6.0;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;Registered Headcount - FTEs
DB1701;CSU;MDA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A - Committed - FTEs
DB1701;CSU;MDA;NAM;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 - Committed - FTEs
DB1701;CSU;MDA;NAM;5.2;6.0;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;6.3;Total In-House Workforce - FTEs
DB1701;CSU;MDA;NAM;-9.1;-8.8;-9.2;-9.0;-9.3;-10.1;-9.8;-9.7;-9.6;-9.6;-9.5;-8.8;Gap In-House - FTEs (Workforce vs Workload)
DB1701;CSU;MDA;NAM;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Flexibility %
DB1701;CSU;MDA;NAM;36.4;40.5;40.6;41.2;40.4;38.4;39.1;39.4;39.6;39.6;39.9;41.7;In House Coverage %
DB1701;CSU;MDA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110A TOPs
DB1701;CSU;MDA;NAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AD10 TOPs
